140,140,224915,,,,,0.03017831,-68.10481108,111.358574610245,100.92,-35.54,,9.04,3.80638168333652,F7V,0.546,41.52541,0.32808,-103.326,-1.8231e-05,5.4337e-05,-7.154e-06
141,141,224921,,,,,0.03022865,36.35034560,178.25311942959,21.36,5.19,,8.47,2.21481430628081,K5,1.350,143.56195,1.13615,105.65438,-2.804e-06,1.8436e-05,3.612e-06
142,142,224918,,,,,0.03024991,66.30600204,62.3441396508728,4.74,12.31,,7.33,3.35602181974072,K0,0.730,25.05232,0.1984,57.08882,-3.418e-06,1.405e-06,1.495e-06
143,144,224917,,,,,0.03033932,76.17561121,280.112044817927,18.53,-5.64,,8.66,1.42334108056097,K5,1.364,66.92976,0.53162,271.99794,7.236e-06,2.522e-05,-1.829e-06
144,143,,,,,,0.03034547,21.46213750,49.8753117206982,177.97,150.19,,10.35,6.86057188478101,K3,1.033,46.41547,0.36875,18.24869,-1.3627e-05,4.2922e-05,3.3795e-05
145,145,224926,9087,,29    Psc,,0.03039927,-03.02747891,125.31328320802,18.90,-10.25,23,5.13,-0.359985543246353,B7III-IV,-0.128,125.13442,0.9959,-6.6184,2.3068e-05,1.1665e-05,-7.46e-06
146,146,224927,,,,,0.03041276,-25.79769516,227.790432801822,-130.61,-341.77,,8.96,2.17232260121061,A9V,0.306,205.08149,1.6329,-99.13323,-0.00016309,-0.00014553,-0.00033979
147,147,224923,,,,,0.03106957,21.02624872,10000000,6.24,-5.12,,8.49,-6.51,K5,1.569,9333852.72691,75923.18018,3587956.09547,0,0,0
148,149,,,Wo 9848,,,0.03191233,26.00557721,43.630017452007,-309.64,-628.61,,11.26,8.06107306647676,K3,0.932,39.21116,0.3276,19.12995,5.884e-05,-6.5001e-05,-0.000119493
149,148,224931,,,,,0.03191951,15.52852839,236.96682464455,11.25,5.41,,8.15,1.27656225480837,F8,0.584,228.30891,1.9079,63.44031,-1.771e-06,1.2909e-05,5.987e-06
150,150,224936,,NN 4388,,,0.03202437,-37.22984397,133.333333333333,-19.88,-44.75,,7.04,1.4153063169585,K1III,1.060,106.15825,0.89004,-80.66852,-1.7391e-05,-1.2995e-05,-2.303e-05
151,152,,,,,,0.03229687,-28.13095543,196.078431372549,-12.42,3.03,,10.02,3.55785088048968,F5,0.456,172.90994,1.46204,-92.4487,1.457e-06,-1.1793e-05,2.539e-06
152,153,224932,,,,,0.03230298,12.65495324,180.505415162455,-13.44,-26.84,,8.90,2.61754882364215,F8,0.459,176.11411,1.48941,39.54497,5.244e-06,-1.1716e-05,-2.2915e-05
153,151,224937,,,,,0.03230549,-41.61373674,132.275132275132,89.74,-15.52,,7.78,2.17260897750603,F3IV...,0.411,98.89049,0.83639,-87.84464,-7.095e-06,5.7486e-05,-7.44e-06
154,154,224935,9089,,30    Psc,,0.03266433,-06.01397169,127.226463104326,46.62,-41.32,-12,4.37,-1.15288726980296,M3III,1.631,126.52163,1.08197,-13.32964,-1.512e-05,2.8624e-05,-2.4058e-05
155,155,,,,,,0.03274259,46.26916275,438.59649122807,15.17,-2.88,,9.93,1.71967423500227,A2,0.283,303.17808,2.5989,316.92771,4.148e-06,3.2291e-05,-4.232e-06
156,156,224939,,,,,0.03312566,63.35784580,323.624595469256,8.33,-8.04,,8.60,1.04979239712417,B8V,0.100,145.11325,1.25849,289.26361,1.116e-05,1.3165e-05,-5.656e-06
157,157,224947,,,,,0.03335517,-05.21399723,145.560407569141,39.43,29.54,,8.51,2.69478368529775,G5,0.903,144.95258,1.26581,-13.22792,1.651e-06,2.7838e-05,2.0758e-05
158,158,224949,,,,,0.03336475,-37.90179046,142.247510668563,121.63,-35.97,,7.09,1.32477662509912,K0III,0.999,112.23823,0.98041,-87.38404,-1.5969e-05,8.3736e-05,-1.9571e-05
159,159,224945,,,,,0.03405407,-02.76616306,59.1016548463357,39.33,-3.17,,6.93,3.07200179351502,A3,0.292,59.03044,0.52629,-2.85223,-1.44e-07,1.1267e-05,-9.07e-07
160,160,224954,,,,,0.03411434,-69.26920741,483.091787439614,14.52,3.76,,8.68,0.259851727284589,B9V,-0.052,170.99681,1.52723,-451.81349,7.931e-06,3.4076e-05,3.116e-06
161,161,,,,,,0.03416533,33.69599071,420.168067226891,-23.14,-13.48,,8.98,0.86288478528256,K5,1.500,349.56288,3.12673,233.10344,1.5653e-05,-4.6994e-05,-2.2843e-05
162,162,,,Gl 914  B,,,0.0342245,27.11861943,369.0036900369,-4.89,-6.90,,9.84,2.00484645437203,G0,0.696,328.42398,2.94274,168.20449,5.704e-06,-8.696e-06,-1.0985e-05
163,163,224964,,,,,0.0344762,-30.68523468,342.465753424658,16.59,2.68,,8.98,1.30691425724209,A3V,0.107,294.503,2.65821,-174.76757,2.021e-06,2.7561e-05,3.826e-06
164,164,224940,,,,,0.03457187,59.94001211,226.757369614512,114.98,36.86,,7.98,1.20219294733919,G9III,0.970,113.57957,1.02802,196.25882,-3.6211e-05,0.000126069,2.0296e-05
165,165,224962,,,,,0.03464964,-22.32747055,10000000,-4.60,-6.57,,10.16,-4.84,Ap...,0.450,9249896.22459,83910.46463,-3798997.08715,0,0,0
166,166,224965,,,,,0.03476844,-56.51490157,105.708245243129,-47.58,-12.05,,8.86,3.73945568200896,G3V,0.660,58.31894,0.53085,-88.16377,-4.927e-06,-2.4427e-05,-3.406e-06
167,167,224957,,,,,0.03518714,39.18321360,285.714285714286,6.08,-4.37,,8.58,1.30034022175138,B9,0.060,221.45621,2.0401,180.51492,3.746e-06,8.456e-06,-4.691e-06
168,168,224959,,,,,0.03556812,-02.81984528,512.820512820513,-38.31,-93.38,,9.56,1.01017305681259,R...,1.113,512.17736,4.76938,-25.22857,-1.0533e-05,-9.5341e-05,-0.000231862
169,169,224953,,GJ 1294 A,,,0.03566806,-68.28020594,15.8654608916389,207.45,-231.80,,9.24,8.23773653562808,M0V,1.390,5.87103,0.05482,-14.73908,-1.671e-05,1.5799e-05,-6.597e-06
170,170,224961,,,,,0.03584514,-20.87164212,167.785234899329,-29.52,-8.33,,9.63,3.50623129870118,F5V,0.509,156.76841,1.47119,-59.77778,-2.188e-06,-2.4032e-05,-6.33e-06
171,171,224930,9088,Gl 914  A,85    Peg,,0.03601251,27.08448905,12.402331638348,778.59,-918.72,-37.6,5.80,5.33248329899676,G3V,0.690,11.04175,0.1041,5.64682,-9.529e-06,4.6723e-05,-6.6687e-05
172,172,,,,,,0.03619204,67.40895644,787.40157480315,-1.45,-1.63,,9.05,-0.430981395220213,O7,0.976,302.46752,2.86598,726.98447,5.796e-06,-5.48e-06,-2.39e-06
173,173,224969,,,,,0.03663992,47.57722222,763.358778625954,-8.42,-6.78,,8.45,-0.963643521721178,A2,0.248,514.93501,4.93956,563.50169,1.8818e-05,-3.0979e-05,-1.6925e-05
174,174,240475,,,,,0.03677112,59.96533825,257.06940874036,15.17,-0.10,,8.86,1.80974800662854,G9II-III,1.035,128.6634,1.23863,222.55083,-7.4e-08,1.8905e-05,-6.2e-08
175,175,224968,,,,,0.03682905,49.77113897,251.256281407035,-7.42,-21.74,,7.84,0.839415360368439,G5,0.923,162.2644,1.56457,191.82683,2.0302e-05,-8.842e-06,-1.7101e-05
176,176,224970,,,,,0.03688894,44.42827722,261.780104712042,19.01,-6.20,,8.86,1.77031681455854,K0,0.530,186.93559,1.80538,183.25022,5.274e-06,2.4176e-05,-5.618e-06
177,177,224973,,,,,0.03734693,-11.96434717,182.815356489945,9.52,-1.99,,8.93,2.61993663166715,A1m...,0.172,178.83547,1.7486,-37.89816,-4.48e-07,8.432e-06,-1.725e-06
178,178,224989,,,,,0.03785307,-27.13517299,110.864745011086,99.62,8.25,,7.97,2.74603268770971,F7V,0.556,98.65734,0.97771,-50.56444,1.491e-06,5.3557e-05,3.945e-06
179,179,224974,,,,,0.03792415,-13.40751554,67.0690811535882,261.21,32.13,,6.90,2.76738821726497,G0V,0.534,65.23792,0.64773,-15.55167,1.578e-06,8.4947e-05,1.0161e-05
180,180,224988,,,,,0.03806015,-09.17489501,357.142857142857,3.94,-13.52,,8.47,0.705790156711098,K0,1.171,352.55614,3.51302,-56.94594,-3.8e-06,6.783e-06,-2.3108e-05
181,181,224980,,,,,0.03825444,60.70319460,398.406374501992,-8.91,-11.05,,6.77,-1.23163139259481,M0,1.832,194.94393,1.95242,347.44882,1.8783e-05,-1.7021e-05,-1.0443e-05
182,182,236280,,,,,0.03874453,52.58643746,301.204819277108,6.78,-12.63,,8.55,1.15569041852018,K0,1.004,182.99175,1.8562,239.2382,1.4546e-05,1.0047e-05,-1.1204e-05
183,183,224990,9091,,Zet Scl,,0.03886504,-29.72044805,156.25,9.66,14.00,0,5.04,-0.929100130080563,B4V,-0.150,135.68901,1.38066,-77.46384,5.182e-06,7.37e-06,9.209e-06
184,184,224983,,,,,0.03931837,11.00634091,33.6134453781513,-2.65,-43.21,,8.48,5.84743485032284,K0,0.888,32.99341,0.33963,6.41739,1.348e-06,-4.17e-07,-6.911e-06
185,185,224984,,,,,0.03934334,10.78564387,85.1788756388416,-45.33,-115.73,,8.53,3.87834048455798,F8,0.530,83.66968,0.86183,15.93996,9.135e-06,-1.8624e-05,-4.6943e-05
186,186,224995,9092,,31    Psc,,0.04004652,08.95683360,132.450331125828,-0.87,-4.11,11,6.33,0.719734758145941,A6V,0.182,130.82803,1.37167,20.62123,1.1528e-05,-4.37e-07,-8.55e-07
187,187,224997,,,,,0.04014094,-06.05918213,149.476831091181,69.03,-36.17,,8.99,3.11713058883912,G0,0.500,148.63355,1.56202,-15.77812,-3.292e-06,4.9988e-05,-2.6063e-05
188,188,224996,,,,,0.04016696,06.33313676,95.3288846520496,77.39,-50.94,,8.64,3.74387744096779,F5,0.488,94.74188,0.99631,10.51564,2.22e-06,3.5789e-05,-2.3397e-05
189,189,236281,,,,,0.04035248,54.13515756,401.606425702811,-12.95,-7.46,,9.55,1.53099673547868,A3,0.237,235.27811,2.48563,325.46236,1.2035e-05,-2.5086e-05,-8.509e-06
190,190,224994,,,,,0.04037042,10.77665206,95.5109837631328,-49.43,-118.65,,8.74,3.83973340839421,G0,0.570,93.82126,0.99162,17.85874,1.0513e-05,-2.2776e-05,-5.3967e-05
191,191,,,,,,0.04081914,-46.02884131,43.5161009573542,192.39,-22.43,,12.43,9.23675012176133,M3,1.490,30.21133,0.32286,-31.31807,-3.838e-06,4.0546e-05,-3.285e-06
192,192,225004,,,,,0.04132207,08.39393024,302.114803625378,-1.77,-29.14,,8.16,0.759139968878594,G5,1.032,298.861,3.23323,44.10218,6.257e-06,-2.524e-06,-4.222e-05
193,193,225006,,,,,0.04144267,-39.21249918,209.643605870021,28.73,-37.91,,9.46,2.85259189520057,G8/K0III,0.944,162.42368,1.76231,-132.53634,-2.4672e-05,2.8932e-05,-2.9851e-05
194,194,225003,9093,,32    Psc,,0.04159929,08.48557854,37.6931775348662,-93.55,-47.50,10,5.70,2.81868624991165,F0V,0.315,37.27834,0.406,5.56202,1.1581e-05,-1.6968e-05,-7.075e-06
195,195,224999,,,,,0.04171579,47.42295978,123.762376237624,12.29,-28.62,,7.62,2.15705680387293,F8,0.517,83.73027,0.91446,91.13468,1.2562e-05,7.511e-06,-1.1617e-05
196,196,236282,,,,,0.04180029,51.82997958,1020.40816326531,0.32,-1.45,,8.95,-1.09386962153753,K5,1.677,630.57154,6.9008,802.22485,5.621e-06,1.644e-06,-4.432e-06
197,197,,,,,,0.04215526,42.14779896,617.283950617284,-7.69,-8.04,,8.97,0.0175750727131572,K0,0.952,457.63649,5.05078,414.22554,1.6397e-05,-2.2832e-05,-1.7837e-05
198,198,225002,,,,,0.04217971,15.33519012,195.3125,21.03,-7.14,,8.94,2.48634980487915,A0,0.276,188.34694,2.07992,51.6534,1.567e-06,1.993e-05,-6.519e-06
